Roll No,Course Code,Slot,Inst name
65491210,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491210,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491210,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491210,NCN102,NA,Dr. Purnendu Das
65491220,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491220,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491220,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491220,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491220,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491220,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491220,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491220,NCN102,NA,Dr. Purnendu Das
65491230,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491230,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491230,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491230,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491230,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491230,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491230,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491230,NCN102,NA,Dr. Purnendu Das
65491240,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491240,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491240,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491240,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491240,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491240,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491240,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491240,NCN102,NA,Dr. Purnendu Das
65491250,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491250,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491250,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491250,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491250,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491250,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491250,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491250,NCN102,NA,Dr. Purnendu Das
65491270,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491270,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491270,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491270,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491270,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491270,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491270,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491270,NCN102,NA,Dr. Purnendu Das
65491290,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491290,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491290,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491290,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491290,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491290,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491290,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491290,NCN102,NA,Dr. Purnendu Das
65491300,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491300,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491300,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491300,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491300,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491300,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491300,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491300,NCN102,NA,Dr. Purnendu Das
65491310,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491310,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491310,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491310,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491310,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491310,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491310,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491310,NCN102,NA,Dr. Purnendu Das
65491320,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491320,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491320,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491320,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491320,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491320,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491320,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491320,NCN102,NA,Dr. Purnendu Das
65491330,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491330,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491330,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491330,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491330,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491330,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491330,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491330,NCN102,NA,Dr. Purnendu Das
65491340,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491340,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491340,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491340,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491340,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491340,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491340,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491340,NCN102,NA,Dr. Purnendu Das
65491350,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491350,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491350,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491350,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491350,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491350,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491350,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491350,NCN102,NA,Dr. Purnendu Das
65491360,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491360,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491360,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491360,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491360,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491360,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491360,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491360,NCN102,NA,Dr. Purnendu Das
65491370,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491370,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491370,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491370,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491370,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491370,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491370,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491370,NCN102,NA,Dr. Purnendu Das
65491380,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491380,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491380,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491380,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491380,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491380,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491380,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491380,NCN102,NA,Dr. Purnendu Das
65491390,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491390,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491390,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491390,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491390,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491390,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491390,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491390,NCN102,NA,Dr. Purnendu Das
65491400,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491400,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491400,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491400,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491400,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491400,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491400,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491400,NCN102,NA,Dr. Purnendu Das
65491420,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491420,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491420,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491420,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491420,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491420,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491420,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491420,NCN102,NA,Dr. Purnendu Das
65491430,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491430,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491430,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491430,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491430,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491430,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491430,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491430,NCN102,NA,Dr. Purnendu Das
65491440,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491440,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491440,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491440,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491440,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491440,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491440,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491440,NCN102,NA,Dr. Purnendu Das
65491450,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491450,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491450,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491450,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491450,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491450,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491450,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491450,NCN101,NA,Dr. Pawan Kumar Mishra
65491460,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491460,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491460,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491460,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491460,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491460,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491460,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491460,NCN102,NA,Dr. Purnendu Das
65491470,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491470,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491470,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491470,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491470,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491470,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491470,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491470,NCN102,NA,Dr. Purnendu Das
65491480,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491480,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491480,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491480,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491480,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491480,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491480,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491480,NCN102,NA,Dr. Purnendu Das
65491490,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491490,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491490,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491490,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491490,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491490,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491490,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491490,NCN102,NA,Dr. Purnendu Das
65491500,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491500,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491500,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491500,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491500,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491500,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491500,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491500,NCN102,NA,Dr. Purnendu Das
65491510,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491510,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491510,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491510,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491510,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491510,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491510,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491510,NCN102,NA,Dr. Purnendu Das
65491520,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491520,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491520,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491520,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491520,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491520,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491520,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491520,NCN102,NA,Dr. Purnendu Das
65491530,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491530,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491530,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491530,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491530,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491530,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491530,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491530,NCN102,NA,Dr. Purnendu Das
65491550,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491550,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491550,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491550,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491550,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491550,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491550,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491550,NCN102,NA,Dr. Purnendu Das
65491560,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491560,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491560,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491560,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491560,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491560,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491560,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491560,NCN102,NA,Dr. Purnendu Das
65491570,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491570,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491570,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491570,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491570,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491570,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491570,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491570,NCN102,NA,Dr. Purnendu Das
65491580,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491580,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491580,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491580,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491580,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491580,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491580,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491580,NCN102,NA,Dr. Purnendu Das
65491590,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491590,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491590,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491590,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491590,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65491590,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65491590,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65491590,NCN102,NA,Dr. Purnendu Das
65491600,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65491600,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65491600,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65491600,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65491600,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
